pclass,age,sibsp,parch,fare,sex_female,sex_male,embarked_C,embarked_Q,embarked_S
1.1438422,35.73634,4.744508e-05,0.09136965,2.2227576,0.0006736815,0.99906915,2.4080276e-05,0.0050883293,0.9999852
2.6596217,26.19496,0.2679596,0.2901401,13.090435,0.0017655492,0.99943024,0.00080397725,0.024854064,0.9998479
2.9999092,11.205198,7.0403748,0.1916644,7.416647,0.0017505288,0.9995765,0.00028145313,0.00560084,0.99999964
2.9829571,28.593935,1.5105022,0.23859394,12.736399,0.0027057827,0.998514,0.00045344234,0.07896823,0.9999058
2.9999409,15.508793,3.8170993,0.012009854,2.3980582,0.005322993,0.99883723,3.3199787e-05,0.014962643,0.99999857
1.9676785,56.87869,4.468165e-07,0.0022024463,0.63017094,0.00046613812,0.9999893,4.917383e-06,0.005513817,0.99995553
2.6455126,33.780178,0.14101836,0.04834452,8.138138,0.0017154813,0.99883044,0.00093621016,0.016552687,0.9999299
1.3622465,35.861973,0.00016355493,0.080754004,5.4729786,0.0009730756,0.9997559,0.000569731,0.008410811,0.999992
2.9922123,19.264473,2.2228417,0.4962763,36.44806,0.0047179163,0.99520564,0.0009820163,0.013060927,0.99993885
2.917004,43.940834,0.0069310665,0.062505655,16.524721,0.0064029694,0.99865854,8.532405e-05,0.06310591,0.9962717
2.9942446,32.352093,0.14216304,0.0122240735,1.4944745,0.00078716874,0.99918216,0.00079131126,0.041341275,0.99987984
2.992085,34.607475,0.0062077045,0.028937275,1.2096158,0.0019196868,0.9994574,6.8843365e-06,0.010514736,0.9999844
2.9995642,25.005701,1.2013159,0.020568604,5.1638165,0.0022662282,0.9997215,1.8626451e-05,0.05719629,0.99996144
2.8876073,37.37969,0.0047852695,0.031439986,4.7236633,0.016771883,0.9979143,0.00017976761,0.068466455,0.9994632
2.999997,12.01796,3.7080402,0.0123904,4.7701817,0.0006187856,0.999843,3.734231e-05,0.004757762,0.9999999
2.912616,27.787756,0.07431388,0.09618419,11.86928,0.010743737,0.9971956,0.0016449988,0.02367115,0.99991834
2.9998982,10.785021,7.907288,1.6302155,37.833717,0.011825085,0.99968565,0.00022789836,0.011536449,0.99999964
1.1542146,36.126495,0.0004827676,0.018491322,18.898933,9.6559525e-05,0.9998112,0.00012794137,0.0085633695,0.99924934
2.9885323,25.199837,0.023998022,0.026680673,2.8019812,0.0028797686,0.9991629,4.374981e-05,0.0077010393,0.9999894
2.99999,24.664677,1.4181236,0.017952407,9.157555,0.001855433,0.99902165,5.0634146e-05,0.005161196,0.99999917
1.0030079,48.089767,5.2449905e-06,0.026535476,3.0458357,0.000107228756,0.99991053,0.00014480948,0.003520161,0.99986356
2.6360116,39.91489,0.00069785095,0.01904493,2.60977,0.0024265647,0.9997444,0.00020551682,0.014388323,0.99955726
2.999347,22.275137,2.6323352,0.2884578,52.41148,0.004484296,0.99915886,6.696582e-05,0.0076841116,0.99999714
2.758013,32.651398,0.36711264,0.8153642,25.797693,0.002280891,0.9988419,0.0005915761,0.020383567,0.9999255
1.0063101,42.799973,5.483409e-06,0.11092096,6.7937756,0.00032004714,0.9997456,0.00012126565,0.0063245893,0.99991167
1.43364,44.11898,9.3221446e-05,0.0012901378,1.0502378,0.00016242266,0.9996344,8.33869e-05,0.01213634,0.99917877
2.9776409,21.437656,1.7114387,1.2511858,12.784071,0.007848233,0.99656737,0.00063595176,0.018217504,0.9999247
2.9975505,26.203012,0.4321711,0.19916531,12.368624,0.004285723,0.99827445,0.00010755658,0.015197843,0.99999535
2.999668,31.881195,0.16571736,0.06151968,13.54837,0.0012525916,0.99820924,0.00012737513,0.0030672252,0.9999833
2.9951296,26.449074,0.5474613,0.053334292,15.268108,0.0018491745,0.9988538,0.00034239888,0.024695933,0.9999579
2.999838,13.505819,7.4034977,0.07403683,8.366144,0.0011905134,0.9998093,0.00022625923,0.018893719,0.9999924
2.8602276,36.829838,0.0070972443,0.042230304,4.693371,0.00806585,0.9990506,0.00024819374,0.019818306,0.99992234
2.9990597,20.573666,2.819861,0.06598737,6.78401,0.0015176535,0.99956834,0.00019425154,0.010663331,0.9999976
2.999747,15.417567,7.42318,0.08609461,7.514982,0.00094506145,0.99727964,0.0006227493,0.03665179,0.999995
1.3796141,38.701416,0.0017771719,0.113220505,29.598051,0.0007992983,0.999138,0.00020894408,0.0068416595,0.9992584
2.2717957,28.394693,0.018615007,0.20458156,3.462355,0.004949093,0.99872303,0.00095689297,0.010914803,0.9999721
2.9658325,28.583652,0.22722694,0.16397974,18.51858,0.0056010783,0.996878,0.00025948882,0.017308682,0.99999046
2.9990528,42.240276,0.0017154214,0.022128964,2.2511008,0.00065118074,0.99905926,6.300211e-05,0.033474714,0.99992025
2.9879155,31.393839,0.7082565,0.067467384,5.7003365,0.0020872653,0.9974606,0.0038325787,0.018012136,0.99998593
1.0001096,44.733578,1.4302932e-06,0.09165164,33.632942,8.6307526e-05,0.9999473,0.0001052618,0.0026804507,0.9995303
2.9190965,21.303698,0.24489677,0.19308181,8.766247,0.0,1.0,0.00015494227,0.0012488663,0.9998869
2.9999998,15.604238,0.0017187593,0.61510515,7.1669483,1.0,0.0,0.0,0.0003978312,1.0
1.0000387,46.3681,0.15669775,0.050014134,197.08572,1.0,0.0,1.0,5.5134296e-05,2.9802322e-08
2.788999,36.11761,0.18183076,0.5510822,29.536572,0.87612206,0.084088534,2.0772219e-05,0.004837036,0.99998873
1.7713794,38.47371,0.026737094,0.32494187,28.203413,1.0,0.0,0.013008267,0.00016278028,0.9816289
2.821144,41.544155,0.09762442,0.5349383,13.159382,0.9999999,5.9604645e-08,0.09736323,0.017204821,0.72555983
2.9997694,20.934309,0.004919976,0.15279636,7.9285297,1.0,0.0,0.0,0.00023180246,1.0
2.996318,23.258156,0.20030463,0.20832941,8.121603,0.0,1.0,6.753206e-05,0.0023197234,0.9999087
2.851461,38.552364,0.27987766,0.42880863,16.33565,0.003059864,0.9986366,9.664893e-05,0.006101817,0.99991477
2.9991264,26.366901,0.25813735,0.30849084,7.5737686,0.31220713,0.79174525,0.0,0.0052388012,1.0
1.6986153,39.118656,0.253638,0.35917237,40.21737,1.0,0.0,0.00049722195,0.0015856326,0.999681
2.9925385,32.402966,0.019492626,0.35221133,10.7292,0.9999996,1.1920929e-07,5.9604645e-08,0.00020805001,1.0
1.0000209,46.60159,0.81382966,0.04029199,189.10626,0.9999895,1.6093254e-06,0.83010674,1.1056662e-05,0.5331042
2.1153798,40.604294,0.52032113,0.121093415,26.17596,0.9643668,0.018512338,0.0,0.0002657175,1.0
2.941738,31.715528,0.26497686,0.5242272,16.85146,0.0001796186,0.99996376,0.9003196,0.03614828,0.02250591
2.5951529,22.481722,0.09663904,1.1814592,48.31937,0.9996125,0.00015720725,0.9990515,0.0062767565,0.00016751885
2.9985921,17.634953,0.013798952,0.50115436,8.165342,1.0,0.0,0.99866307,0.007411927,6.353855e-05
2.7167144,36.76732,0.095891476,0.2430673,19.02735,0.99937105,0.00025323033,5.7309866e-05,0.001904577,0.99995124
1.0005678,60.51503,0.018137455,0.023189032,97.14523,1.0,0.0,0.99999815,5.364418e-06,1.1622906e-06
2.9918065,28.515953,0.04770276,0.09926709,8.637037,0.99990255,5.6117773e-05,0.0,0.0074985325,1.0
1.0046102,47.181892,0.20489845,0.17673239,148.459,0.9999938,2.4437904e-06,0.0021192133,0.00037306547,0.9993365
2.9999287,36.126305,0.0037190912,0.11543452,7.172306,1.0,0.0,0.0,2.5421381e-05,1.0
2.0281835,24.888428,0.11378038,0.06748884,16.122295,1.0,0.0,0.0,4.515052e-05,1.0
2.9699447,38.263206,0.033298492,0.45312405,13.651358,1.0,0.0,3.71933e-05,0.002190709,0.99996823
2.9602952,35.54924,0.05612302,0.17637134,7.948326,0.99999994,2.9802322e-08,0.0,5.6147575e-05,1.0
1.7269741,42.705063,0.19889188,0.060300823,18.319668,5.9604645e-08,1.0,0.0058625042,0.00016325712,0.9988603
2.308627,34.259216,0.1560938,0.19174531,34.470722,0.99470806,0.0019887686,6.377697e-06,0.0040103495,0.9999961
1.1297568,43.276047,0.45208347,0.05502775,42.956177,2.9802322e-08,1.0,0.13337097,0.0013336241,0.94557035
2.688591,37.181328,0.93714166,0.21649809,11.784128,7.033348e-06,0.99999905,0.0,0.0004569292,1.0
2.989634,34.245373,0.062176228,0.08249491,7.8927116,8.940697e-07,0.99999976,0.12356573,0.0031637847,0.79927707
1.0040786,48.778645,0.8471042,0.16675118,139.25148,0.0036767125,0.99714684,0.99930155,0.00031363964,0.002194643
1.0028191,54.019905,0.13625881,0.081610404,105.67962,0.99999994,0.0,1.0,0.00013825297,0.0
2.998135,25.131435,0.38203335,0.045581635,7.413275,0.0,1.0,0.0,0.00055751204,1.0
2.995296,17.559889,0.004397869,0.16488403,8.667225,1.0,0.0,0.99999976,0.0030168295,0.0
1.9420074,26.578434,0.22026229,0.27094677,41.84702,0.9993653,0.00060659647,0.025978744,0.0027799308,0.9769411
1.3493136,39.65554,0.07972813,0.27744845,75.044685,0.9999387,2.1517277e-05,0.9994005,0.009508073,7.119775e-05
2.521488,39.27,0.19741139,0.5378187,28.025364,0.99946636,0.00027799606,0.058009654,0.0033186078,0.9355713
1.0315484,27.900486,0.22930336,0.14057979,39.988354,1.0,0.0,0.0,9.536743e-07,1.0
2.9987485,46.034172,0.00262475,0.05975395,7.225605,1.0,0.0,0.0,5.662441e-07,1.0
1.6021996,27.798712,0.910028,0.7212453,43.91803,4.118681e-05,0.9999739,0.00016322732,0.0024887323,0.9999399
2.999677,10.8142395,0.07468414,2.2035763,9.217543,0.99910396,0.0009456873,3.1292439e-06,0.030347645,0.99997663
2.8774965,39.765945,0.029372305,0.33034533,23.831884,1.0,0.0,0.60864764,0.00043335557,0.21952736
2.9261782,34.09368,0.01859209,0.3273167,18.390972,0.9999999,2.9802322e-08,0.9999347,0.042676806,2.3245811e-06
1.0355346,42.40669,0.055963755,0.14172497,84.86667,1.0,0.0,4.8577785e-06,3.7252903e-05,0.9999995
1.3551728,42.384335,0.029660314,0.19783916,17.638002,1.0,0.0,0.0,2.8014183e-06,1.0
1.7394172,42.579292,0.07285488,0.09664299,16.672764,1.0,0.0,0.0,4.9471855e-06,1.0
2.953778,32.384686,0.5332136,1.3801569,12.00102,0.00021570921,0.99993634,0.0,0.0017850697,1.0
1.0167764,26.96852,0.0497576,0.05737054,96.70937,1.0,0.0,0.0,3.4868717e-06,1.0
1.4593815,38.941483,0.23141086,0.11337342,31.294437,0.003569752,0.99736255,0.96031713,0.0048665702,0.017733127
1.0054841,48.172295,0.20149875,0.044189688,46.12886,0.13986391,0.8309006,0.0,1.0550022e-05,1.0
2.1089447,39.290462,0.31813014,0.076250575,19.958864,0.0,1.0,0.99116254,0.0018287897,0.008889049
2.9984736,26.520536,0.1800749,0.7564963,7.871483,0.99993557,4.9620867e-05,0.0,0.0011057258,1.0
1.0335641,45.554417,0.044427514,0.094711624,54.604744,1.0,0.0,1.0,0.00041005015,0.0
1.2000229,33.673256,0.11056885,0.33673063,114.61316,0.9999993,4.7683716e-07,1.0,0.007314861,0.0
2.9786432,36.740463,0.02685535,0.2674735,8.712633,1.0,0.0,0.0,0.00013035536,1.0
1.0810853,48.422127,1.2306759,0.12852803,79.35599,0.0028043687,0.9982254,1.9431114e-05,0.00030517578,0.9999985
1.5582105,42.373535,0.04746163,0.24593714,27.761993,1.0,0.0,0.9992969,0.0027329624,0.00018784404
2.9969797,24.526012,0.10019946,0.057559486,7.8286953,0.0,1.0,2.0086765e-05,0.001293838,0.99997795
1.2033757,46.399876,0.67974854,0.06514474,19.656063,0.0,1.0,2.4735928e-05,0.0003695786,0.9999973
2.4436,26.314991,0.37036335,0.15251517,15.02449,0.99806595,0.0017195344,0.0,0.00027799606,1.0
2.9969094,21.701412,0.06660092,0.6099847,10.906679,0.99996185,1.8805265e-05,0.99915373,0.09497398,2.065301e-05
1.7633189,35.403946,0.031300783,0.4146552,65.3017,0.9999925,3.2782555e-06,0.9999977,0.0022412539,4.7683716e-07
2.9999342,16.535803,0.01438427,2.086234,8.896553,0.99999285,4.3809414e-06,0.9997413,0.19449306,1.3709068e-06
2.9999995,8.80266,0.0067026615,0.10974898,7.1544514,2.0861626e-07,1.0,0.0,0.0020580292,1.0
2.9973273,47.69912,0.059569478,0.063336484,7.492138,0.9439952,0.05851662,0.0,1.719594e-05,1.0
2.258252,34.736183,0.2651366,0.07550254,10.438173,0.94396126,0.04522413,0.0,0.00019180775,1.0
2.99999,27.78629,0.04066679,1.7405199,7.6611233,0.9998796,0.000101566315,0.0,0.023706794,1.0
2.999007,29.609245,0.121218204,0.18169345,7.496834,0.065268934,0.94174844,0.0,0.0014153123,1.0
1.0000066,53.68474,0.11432049,0.0027863632,126.141884,0.99982905,9.137392e-05,1.0,2.0861626e-06,0.0
1.542167,31.177425,0.42201948,0.030343527,10.889694,0.0003989637,0.99974704,0.0,6.914139e-06,1.0
1.6519417,39.115387,0.008386493,0.21715032,33.852383,1.0,0.0,1.0,0.00036406517,0.0
1.0786482,40.498657,0.11210859,0.078874074,22.789513,0.99999964,8.940697e-08,0.0,4.5597553e-06,1.0
2.9963386,26.726912,0.21517372,0.11977317,8.920929,0.0,1.0,0.0,0.0008174777,1.0
2.9997964,13.0445,0.11575103,0.052627202,7.8839016,0.0,1.0,2.8312206e-06,0.011502951,0.99999356
1.062696,34.656994,0.79191124,0.66906095,89.24053,0.9999988,3.2782555e-07,2.0861626e-07,0.00036218762,1.0
2.999291,38.81041,0.018327802,0.08765667,7.2823505,1.0,0.0,0.0,4.7922134e-05,1.0
2.9731293,40.4441,0.17613447,0.73013276,11.316166,0.99979484,9.408593e-05,0.0,0.0015721321,1.0
1.0433242,28.005224,1.0535262,0.3213917,219.5658,0.9626797,0.03723368,0.18529588,0.0015696585,0.94360226
2.9736006,37.182255,0.037933588,0.29953167,9.271292,1.0,0.0,0.0,0.00086686015,1.0
1.000795,47.84129,0.51518,0.096807025,222.9504,0.98157346,0.013502538,0.99999774,0.00037682056,9.834766e-07
1.08987,20.437923,1.4137933,0.16518804,33.239143,0.007279128,0.9916885,0.0,6.109476e-06,1.0
1.0013803,62.18357,0.22508526,0.046862986,107.516624,0.99999994,0.0,0.06991172,0.00010955334,0.9836393
1.6371567,46.122353,0.12189865,0.057602074,49.469135,0.99998915,1.8179417e-06,0.04000178,0.0014428496,0.9766339
1.0030547,48.250412,0.08732271,0.19853728,245.18657,1.0,0.0,0.043112725,0.0005066097,0.97674274
2.8332148,35.609695,0.3501284,0.54894626,23.059282,0.017300785,0.9915813,2.0772219e-05,0.007450342,0.99999297
1.0126553,34.187767,0.39971018,0.4350178,158.19926,0.9999999,5.9604645e-08,0.00034958124,0.0003053844,0.9998783
1.0107026,47.708622,0.8396383,0.16124919,158.43915,0.004824698,0.99524266,1.9669533e-06,9.572506e-05,0.99999994
2.9994943,11.209446,0.008289218,0.40060404,8.201715,0.99999845,8.34465e-07,1.0,0.014703929,0.0
2.9716413,28.171228,0.003712177,0.12155234,9.799252,1.0,0.0,1.0,0.0054041445,0.0
1.031107,42.185978,0.9856551,0.40198117,70.47987,0.9970906,0.0027397573,6.2584877e-07,9.959936e-05,1.0
1.0874536,34.313522,0.21093225,0.20671518,117.51732,0.8600197,0.12775654,0.9999647,0.0017788112,9.298325e-06
1.1694607,38.92826,0.47505426,0.37924483,96.32369,0.99976087,0.00010931492,0.0012447536,0.0005361438,0.9994427
2.999968,20.315275,0.0071718395,0.75594646,7.3355865,1.0,0.0,0.0,0.005952388,1.0
2.759646,36.388367,0.050661564,0.11675417,9.510227,0.9999922,3.0398369e-06,0.0,0.00069764256,1.0
1.0002817,46.248425,1.7335618,0.22784667,226.81276,0.9902286,0.003574282,4.2706728e-05,0.00014093518,0.99999845
1.3173264,36.518517,0.15957773,0.3520611,71.96889,0.35787117,0.65925777,0.18974435,0.003971666,0.7037676
1.3892448,49.23798,0.04259619,0.032777186,13.7013,1.0,0.0,0.0,1.1920929e-07,1.0
2.6989877,25.293428,0.06905544,0.018424416,15.025272,0.0,1.0,1.0,0.0016697645,0.0
1.0277491,52.716057,0.6909722,0.052360322,45.78055,0.010522097,0.9923376,0.0013502836,0.0003605187,0.9997647
1.2710621,32.67499,1.6221833,0.29824272,45.28898,5.662441e-07,0.9999999,2.9802322e-08,0.0005289316,1.0
1.1138561,34.78789,0.7247777,0.060554173,20.320518,7.987022e-06,0.99999535,0.0,9.652972e-05,1.0
2.9472659,26.857506,0.016339064,1.0143002,18.177692,1.0,0.0,0.98798096,0.003941208,0.00058075786
1.0041366,44.093025,0.61203384,0.16437292,189.788,1.0,0.0,8.940697e-07,1.758337e-05,0.99999994
1.1426857,37.299755,0.39369333,0.16554579,84.25416,0.0014027655,0.99919033,0.9817013,0.0005595088,0.016988486
2.9974556,37.98415,0.0117634535,0.32129824,10.57926,1.0,0.0,0.0,0.0009998083,1.0
1.0155349,44.23884,0.06636524,0.13977632,68.44915,0.8714211,0.07128969,1.0,0.00030583143,0.0
2.9997544,31.61646,0.059041023,0.6705208,7.580288,1.0,0.0,0.0,0.0016409159,1.0
1.0378315,29.378796,0.7802527,0.17262909,78.72637,1.0,0.0,0.0,5.888939e-05,1.0
2.6413262,33.42341,0.23394668,0.13108122,19.522203,0.4058608,0.482332,0.0,0.00096821785,1.0
2.9586036,29.089804,0.10502744,0.32232776,17.380278,0.99998045,1.2367964e-05,0.9985305,0.07752943,9.4503164e-05
2.9665463,34.690567,0.45054638,0.7003173,10.885767,0.9980501,0.0020799637,0.0,0.001616627,1.0
2.9999924,14.359176,0.025610805,0.33470362,7.240389,0.0015274584,0.999588,0.0,0.0035744905,1.0
2.4783325,33.80265,0.2235603,0.08824109,15.10948,6.386638e-05,0.99997103,0.0,0.0001502037,1.0
2.9997666,9.360752,0.019664735,0.50981134,9.815844,0.9642302,0.023288608,1.0,0.062505126,0.0
2.7623622,38.153008,0.06468046,0.57001543,21.255241,1.0,0.0,3.2782555e-07,0.0018250346,0.9999998
1.0047181,51.66462,0.13227928,0.0391297,58.820415,0.003939122,0.9966569,1.0,0.00033912063,0.0
1.0000138,58.834366,0.020074368,0.024876619,245.51384,1.0,0.0,1.0,1.5377998e-05,0.0
1.0551023,46.070835,0.2517028,0.4925333,64.92706,0.15552235,0.921162,0.99463046,0.0010730922,0.0074077845
1.000018,44.25394,0.051690936,0.031466033,220.32187,1.0,0.0,1.1026859e-06,5.9604645e-07,0.9999999
1.0006611,62.49562,0.446136,0.11128604,74.157585,3.2782555e-06,0.99999845,0.0053877532,2.720952e-05,0.999768
1.1293553,51.054897,0.016212225,0.096751146,21.261324,1.0,0.0,1.0,0.00037243962,0.0
1.3616173,41.197758,0.293517,0.18281671,40.906094,1.0,0.0,0.0003886819,0.0011673868,0.9998164
1.0000238,63.293545,0.22625315,0.0019267154,109.62012,0.0,1.0,1.0,5.3942204e-06,0.0
2.9289074,28.52525,0.23383522,0.23506613,18.420135,0.7338234,0.22145143,6.631017e-05,0.0022711754,0.99996233
2.5936384,38.716675,0.36620533,0.16086864,12.5476055,5.26011e-05,0.99998486,0.0,0.0005813539,1.0
1.0707549,41.698235,0.49215555,0.22177161,57.452915,0.99999994,0.0,0.9999957,0.002146244,1.1622906e-06
2.9999566,15.095785,0.08142793,1.03365,8.152121,0.8946757,0.16232935,0.24353597,0.28869918,0.07117155
1.8571852,48.230053,0.03895259,0.2258359,15.150686,1.0,0.0,0.0,8.240342e-05,1.0
1.8814237,32.06933,0.28898835,0.050703283,19.04653,6.556511e-07,0.9999999,1.0,0.0031028986,0.0
1.6380299,33.897182,0.11105144,0.33954874,35.147236,0.99910986,0.00036510825,7.4505806e-07,0.0005712509,0.9999999
1.0076516,45.625206,0.11368629,0.06161019,111.84375,0.9999982,7.1525574e-07,1.0,0.00067710876,0.0
1.8186148,33.89641,1.2873915,0.49183252,43.803577,0.008184105,0.99354255,7.748604e-07,0.0024008155,0.99999994
1.0000803,56.26617,1.1325638,0.09006544,238.43542,0.00021886826,0.99983597,0.9999981,6.9886446e-05,4.3809414e-06
2.9998147,20.673325,0.06940782,1.1047434,7.462599,0.999563,0.00039094687,0.0,0.020651758,1.0
1.9773173,29.8221,0.079654545,0.25465593,15.482952,0.9999996,1.4901161e-07,0.0,0.00010302663,1.0
1.4334259,43.37811,0.112481266,0.15557411,45.89622,0.9999988,2.682209e-07,0.019780666,0.0026545525,0.97488034
2.9995368,32.883118,0.026046276,0.09885206,7.4643745,0.99671215,0.0021522641,0.0,0.002013296,1.0
1.1644691,31.161636,2.347192,0.07724374,40.1842,2.643466e-05,0.9999877,1.4394522e-05,0.00014802814,0.9999996
2.1153162,46.746418,0.120867014,0.18533483,48.668198,1.0,0.0,8.940697e-08,0.00055903196,1.0
1.0124838,44.947674,0.032371372,0.074951194,81.55574,1.0,0.0,0.9998051,8.3863735e-05,3.835559e-05
1.3066366,30.380053,0.09394336,0.24573387,57.34688,0.9999938,1.9669533e-06,1.0,0.00052410364,0.0
1.6139317,36.586254,0.14508939,0.38272828,42.398617,1.0,0.0,0.9839918,0.0014542639,0.0017239451
1.031491,49.969532,0.037228942,0.048904862,57.88568,1.0,0.0,0.0,2.0891428e-05,1.0
1.1300763,42.25597,0.10326779,0.14749914,58.74577,1.0,0.0,0.0,1.30832195e-05,1.0
1.0000988,61.606503,0.124510646,0.047543522,166.02774,0.99979645,4.4584274e-05,1.0,0.00017797947,0.0
2.6777956,47.482037,0.24223375,0.15371609,9.101162,0.31365395,0.6716641,0.0,3.620982e-05,1.0
1.0072464,43.99107,0.23199666,0.14925897,63.89811,1.0,0.0,5.662441e-07,2.5868416e-05,0.99999994
2.9092128,25.889427,0.024311304,0.20555975,18.915937,0.9881911,0.010071784,1.0,0.0329462,0.0
1.0156304,43.181576,0.39510524,0.18060312,80.72676,0.9999993,2.3841858e-07,9.089708e-06,0.00026276708,0.99999934
1.0031824,43.071777,0.19460651,0.06695747,167.51741,1.0,0.0,0.0,1.7732382e-05,1.0
2.999998,25.201216,0.0007075963,0.07431703,7.1432953,1.0,0.0,0.0,5.155802e-06,1.0
1.5131875,34.43989,0.3548933,0.09262472,35.613964,0.03220606,0.96395755,0.0,8.98242e-05,1.0
1.002037,40.38385,0.8882624,0.04944175,96.24446,0.0,1.0,0.0,4.351139e-06,1.0
1.0525432,41.421185,1.2667534,0.74317604,64.71419,0.84668195,0.059977233,2.9802322e-08,0.0004593134,1.0
2.7294178,36.189934,0.10723099,0.26696637,25.79073,0.999179,0.00064599514,0.02488926,0.02661243,0.90086114
1.1308826,32.99361,0.12191594,0.38296625,74.53479,1.0,0.0,0.0,1.5318394e-05,1.0
2.8834505,33.38091,0.05799699,0.497205,14.906557,1.0,0.0,0.001075387,0.0013625026,0.9987361
1.0026646,51.48376,0.66641974,1.2533158,304.2346,0.9999998,5.9604645e-08,0.0,4.0233135e-06,1.0
2.2689157,41.063686,0.103705406,0.12222829,20.571995,0.9999653,1.5377998e-05,0.0,2.6404858e-05,1.0
1.0014812,45.974117,1.1050811,0.24658129,232.76154,1.0,0.0,1.8715858e-05,0.00018781424,0.99999803
1.002885,54.218304,0.7540018,0.023785854,43.748035,0.0,1.0,2.9802322e-08,2.6226044e-05,1.0
2.995877,20.549223,0.06260216,1.7052444,18.690928,0.9869702,0.01676929,0.9988852,0.07136008,0.00010660291
2.432115,41.273277,0.56421554,0.090259634,9.578323,0.0,1.0,0.0,0.00021371245,1.0
1.6134341,59.27172,0.021461844,0.096554,21.808811,1.0,0.0,0.0,1.874566e-05,1.0
1.0038507,38.433624,0.7201761,0.052279677,161.70314,6.350875e-05,0.9999529,0.9999948,0.0003620386,2.7418137e-06
2.5352826,27.655567,0.3049936,0.10526865,19.36782,8.940697e-08,1.0,0.0017978251,0.0011908412,0.9989433
2.956882,26.71973,0.10598779,0.051318582,7.9006157,0.0,1.0,0.0,0.0001719594,1.0
2.8356144,31.737616,0.095752954,0.08886381,16.713097,0.00013577938,0.9999439,0.99993527,0.009608567,4.708767e-06
1.030335,39.9649,0.6165533,0.04939526,33.062737,0.0,1.0,0.0,3.0398369e-06,1.0
1.0001425,52.57096,0.08365667,0.08058759,186.68779,1.0,0.0,0.00015893579,8.5532665e-06,0.9999895
2.009301,44.07374,0.052743554,0.5746613,37.245197,0.9999998,8.940697e-08,0.2227472,0.0017360151,0.8070626
2.99635,21.415909,0.13397965,1.0214006,14.062124,0.9999926,2.9206276e-06,0.9173778,0.017110646,0.0066639483
2.9999862,21.460732,0.04571402,1.2408792,7.5027046,0.99984336,0.00013172626,0.0,0.06933227,0.9999999
1.0000039,55.091972,0.48544022,0.038476612,292.4857,0.999998,4.7683716e-07,0.99996185,1.4066696e-05,8.261204e-05
2.992866,28.381346,0.30999956,0.4243031,8.74029,0.22167015,0.81524223,0.0,0.0002862513,1.0
1.3320241,41.277607,0.17578995,0.24818139,53.907043,0.9999949,2.2947788e-06,0.9999944,0.0030534565,1.013279e-06
2.8197207,26.834944,0.16874313,0.24338454,8.46596,0.9994911,0.00043442845,0.0,0.000106692314,1.0
1.0000165,35.30091,0.6252966,0.018864864,263.65988,1.0,0.0,0.0,4.4703484e-07,1.0
2.9996612,22.875088,0.16524756,1.3396562,8.989765,0.9997307,0.0002555549,0.0,0.0027507246,1.0
1.7473762,31.900911,0.08557272,0.62768567,35.775497,1.0,0.0,2.3841858e-07,0.00019177794,0.9999999
1.0000002,44.82271,0.19626948,0.023311222,428.26678,1.0,0.0,0.8644785,6.2584877e-07,0.43039227
1.0001787,41.670162,0.7814549,0.11775764,268.0079,0.9983407,0.0007403791,0.023749769,6.124377e-05,0.99758327
2.558529,34.258823,0.3317915,0.09624302,13.569229,0.0003991723,0.99983734,0.0,0.00042241812,1.0
2.9337487,30.819838,0.03545952,0.25659877,30.700924,0.9638821,0.024686456,0.9983168,0.008423805,0.00022575259
1.0751526,39.757145,0.15930402,0.02440008,32.31642,7.6532364e-05,0.9999751,1.0,0.0009756088,0.0
1.9731891,37.07874,0.39539072,0.571817,25.534285,0.19281322,0.86209524,0.00015717745,0.0022143424,0.9998876
1.0263052,29.086664,0.40090954,0.028477782,47.87974,0.0,1.0,0.05595395,6.362796e-05,0.99179375
1.1964853,39.50193,0.5546764,0.050652202,31.607716,0.0,1.0,0.0,8.779764e-05,1.0
1.2856349,36.056572,0.012321115,0.18829927,54.582024,1.0,0.0,1.0,0.00028184056,0.0
1.1340511,41.826797,0.4894966,0.15971601,14.907459,1.0,0.0,0.0,1.7374754e-05,1.0
2.999803,13.342438,0.01642859,0.025506759,7.398054,0.0,1.0,0.9980593,0.010745555,8.127093e-05
1.0018573,47.01934,0.026773453,0.08240878,147.50992,1.0,0.0,1.0,0.00013387203,0.0
1.4202749,38.39145,0.15252504,0.21249326,35.956257,0.9999989,4.7683716e-07,0.0,0.00010833144,1.0
1.4714757,43.82396,0.07270014,0.052179392,15.053291,1.0,0.0,0.0,1.3291836e-05,1.0
1.165817,26.250866,0.026999205,0.12524399,15.188267,1.0,0.0,0.0,2.9802322e-08,1.0
1.0124491,43.844185,0.20411381,0.12542188,64.96046,0.99999917,3.2782555e-07,0.0003748834,0.0007003248,0.99987626
1.4969481,53.962627,0.026693702,0.018026078,15.594019,1.0,0.0,0.0,2.1755695e-06,1.0
2.9916124,28.659792,0.026355386,0.08485868,7.766966,0.999965,3.1232834e-05,0.0,6.109476e-05,1.0
2.9999273,22.058947,0.039510816,0.43404952,7.340435,0.99999976,5.9604645e-08,0.0,0.0011034906,1.0
2.9865851,24.819725,0.17150068,0.35572082,11.749559,0.0011079907,0.9992517,0.0006085634,0.00679186,0.9994383
2.9995375,21.120125,0.06877506,0.12232556,8.200392,1.1146069e-05,0.9999974,0.0,0.0021466315,1.0
